id,variacao_nome,exercicio,arquivo_gif,score,resultado,url_salva,detalhe,timestamp
1533,Elevação Lateral Com Halteres Para Deltoides Posteriores Deitado,Elevação Lateral,OMBROS/Elevação lateral com halteres para deltoides posteriores deitado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491035/exercicios/gif/variacao-1533.gif,,2026-06-03T09:50:36
1534,Elevação Frontal Com Dois Braços Com Halteres,Outros,OMBROS/Elevação frontal com dois braços com halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491036/exercicios/gif/variacao-1534.gif,,2026-06-03T09:50:37
1535,Desenvolvimento De Ombro Unilateral Com Halter,Desenvolvimento,OMBROS/Desenvolvimento de ombro unilateral com halter.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491037/exercicios/gif/variacao-1535.gif,,2026-06-03T09:50:38
1536,Elevação Lateral Com Halteres Sentado,Elevação Lateral,OMBROS/Elevação lateral com halteres sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491039/exercicios/gif/variacao-1536.gif,,2026-06-03T09:50:40
1537,Desenvolvimento Militar De Uma Mão Com Kettlebell,Desenvolvimento,OMBROS/Desenvolvimento militar de uma mão com kettlebell.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491040/exercicios/gif/variacao-1537.gif,,2026-06-03T09:50:41
1538,Levantamento De Halteres De 3 Maneiras,Outros,OMBROS/Levantamento de halteres de 3 maneiras.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491041/exercicios/gif/variacao-1538.gif,,2026-06-03T09:50:42
1539,Desenvolvimento De Ombros Atrás Do Pescoço Sentado,Desenvolvimento,OMBROS/Desenvolvimento de ombros atrás do pescoço sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491043/exercicios/gif/variacao-1539.gif,,2026-06-03T09:50:44
1540,Máquina Elíptica,Elíptica,CARDIO ACADEMIA/Máquina Elíptica.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491044/exercicios/gif/variacao-1540.gif,,2026-06-03T09:50:46
1541,Máquina Simulador Escada,Escada,CARDIO ACADEMIA/Máquina Simulador Escada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491046/exercicios/gif/variacao-1541.gif,,2026-06-03T09:50:47
1542,Bicicleta Ergométrica Reclinada,Outros,CARDIO ACADEMIA/Bicicleta Ergométrica Reclinada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491047/exercicios/gif/variacao-1542.gif,,2026-06-03T09:50:48
1543,Airbike,Airbike,CARDIO ACADEMIA/Airbike.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491048/exercicios/gif/variacao-1543.gif,,2026-06-03T09:50:49
1544,Elevação De Panturrilhas,Panturrilha,PANTURRILHAS/Elevação de Panturrilhas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491050/exercicios/gif/variacao-1544.gif,,2026-06-03T09:50:51
1545,Elevação De Panturrilha No Leg Press Horizontal,Panturrilha,PANTURRILHAS/Elevação de Panturrilha no Leg Press horizontal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491051/exercicios/gif/variacao-1545.gif,,2026-06-03T09:50:52
1546,Levantamento De Panturrilha Com Apoio E Sobrecarga,Panturrilha,PANTURRILHAS/Levantamento de panturrilha com apoio e sobrecarga.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491052/exercicios/gif/variacao-1546.gif,,2026-06-03T09:50:53
1548,Levantamento De Panturrilha Com Alavanca,Panturrilha,PANTURRILHAS/Levantamento de panturrilha com alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491053/exercicios/gif/variacao-1548.gif,,2026-06-03T09:50:54
1549,Rosca Concentrada Com Pegada Fechada Sentado,Rosca,BÍCEPS/Rosca Concentrada com Pegada Fechada Sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491055/exercicios/gif/variacao-1549.gif,,2026-06-03T09:50:55
1550,Rosca Martelo Sentada,Rosca Martelo,BÍCEPS/Rosca martelo sentada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491056/exercicios/gif/variacao-1550.gif,,2026-06-03T09:50:57
1551,Máquina De Rosca Direta,Rosca,BÍCEPS/Máquina de rosca direta.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491057/exercicios/gif/variacao-1551.gif,,2026-06-03T09:50:58
1552,Rosca Inversa Com Halteres,Rosca,BÍCEPS/Rosca Inversa com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491058/exercicios/gif/variacao-1552.gif,,2026-06-03T09:50:59
1553,Rosca Direta Com Cabo Deitado,Rosca,BÍCEPS/Rosca Direta com Cabo deitado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491059/exercicios/gif/variacao-1553.gif,,2026-06-03T09:51:00
1554,Rosca Bíceps Alta Com Halteres,Rosca,BÍCEPS/Rosca bíceps alta com halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491060/exercicios/gif/variacao-1554.gif,,2026-06-03T09:51:01
1555,Extensão De Quadril Em Pé Com Alavanca,Outros,GLÚTEOS/Extensão de Quadril em Pé com Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491062/exercicios/gif/variacao-1555.gif,,2026-06-03T09:51:02
1556,Quatro Apoios,Outros,GLÚTEOS/Quatro Apoios.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491063/exercicios/gif/variacao-1556.gif,,2026-06-03T09:51:04
1557,Ponte Com Halteres,Outros,GLÚTEOS/Ponte com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491064/exercicios/gif/variacao-1557.gif,,2026-06-03T09:51:05
1558,Glúteo Coice Na Máquina De Extensão De Pernas,Glúteo,GLÚTEOS/Glúteo Coice Na Máquina De Extensão De Pernas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491066/exercicios/gif/variacao-1558.gif,,2026-06-03T09:51:06
1559,Extensão De Perna Na Máquina Smith Reversa,Outros,GLÚTEOS/Extensão de Perna na Máquina Smith Reversa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491067/exercicios/gif/variacao-1559.gif,,2026-06-03T09:51:07
1560,Elevação Pélvica Na Máquina De Extensão De Pernas,Outros,GLÚTEOS/Elevação Pélvica na Máquina de Extensão de Pernas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491068/exercicios/gif/variacao-1560.gif,,2026-06-03T09:51:09
1561,Agachamento Na Máquina Abdutora,Agachamento,GLÚTEOS/Agachamento na Máquina Abdutora.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491069/exercicios/gif/variacao-1561.gif,,2026-06-03T09:51:10
1562,Elevação Pélvica Com Barra Declinado,Outros,GLÚTEOS/Elevação Pélvica Com Barra Declinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491071/exercicios/gif/variacao-1562.gif,,2026-06-03T09:51:12
1563,Abdução Lateral Do Quadril Com Alavanca,Outros,GLÚTEOS/Abdução Lateral do Quadril com Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491072/exercicios/gif/variacao-1563.gif,,2026-06-03T09:51:13
1564,Puxada De Cabo Ajoelhada,Puxada,GLÚTEOS/Puxada De Cabo Ajoelhada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491074/exercicios/gif/variacao-1564.gif,,2026-06-03T09:51:14
1565,Glúteo Coice Na Alavanca,Glúteo,GLÚTEOS/Glúteo Coice Na Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491075/exercicios/gif/variacao-1565.gif,,2026-06-03T09:51:16
1566,Crunch En Banco Declinado,Outros,GIFS ABDOMINAIS/Crunch en banco declinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491076/exercicios/gif/variacao-1566.gif,,2026-06-03T09:51:17
1568,V Up,V Up,GIFS ABDOMINAIS/V-Up.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491077/exercicios/gif/variacao-1568.gif,,2026-06-03T09:51:18
1569,Abdominal Obliquo 2,Abdominal,GIFS ABDOMINAIS/Abdominal-obliquo-2.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491078/exercicios/gif/variacao-1569.gif,,2026-06-03T09:51:19
1570,Torção Com Tronco Inclinado,Outros,GIFS ABDOMINAIS/Torção com Tronco Inclinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491080/exercicios/gif/variacao-1570.gif,,2026-06-03T09:51:20
1571,Torção Com Cabo Sentado,Outros,GIFS ABDOMINAIS/Torção com Cabo Sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491081/exercicios/gif/variacao-1571.gif,,2026-06-03T09:51:21
1572,Toques Nos Dedos Com O Corpo Deitado,Outros,GIFS ABDOMINAIS/Toques nos Dedos com o Corpo deitado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491083/exercicios/gif/variacao-1572.gif,,2026-06-03T09:51:24
1573,Tesoura Deitada,Outros,GIFS ABDOMINAIS/Tesoura deitada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491084/exercicios/gif/variacao-1573.gif,,2026-06-03T09:51:25
1574,Toque De Calcanhar,Outros,GIFS ABDOMINAIS/Toque de Calcanhar.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491086/exercicios/gif/variacao-1574.gif,,2026-06-03T09:51:26
1575,Prancha Invertida,Prancha,GIFS ABDOMINAIS/Prancha Invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491087/exercicios/gif/variacao-1575.gif,,2026-06-03T09:51:27
1576,Prancha Joelho Ao Cotovelo,Prancha,GIFS ABDOMINAIS/Prancha joelho ao cotovelo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491088/exercicios/gif/variacao-1576.gif,,2026-06-03T09:51:28
1577,Prancha Com Movimento De Aranha,Prancha,GIFS ABDOMINAIS/Prancha com Movimento de Aranha.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491089/exercicios/gif/variacao-1577.gif,,2026-06-03T09:51:30
1578,Torção Com Barra Sentado,Outros,GIFS ABDOMINAIS/Torção com Barra Sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491090/exercicios/gif/variacao-1578.gif,,2026-06-03T09:51:31
1579,Tesoura De Pernas,Outros,GIFS ABDOMINAIS/Tesoura de Pernas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491091/exercicios/gif/variacao-1579.gif,,2026-06-03T09:51:32
1580,Prancha De Frente Para A Prancha Lateral,Prancha,GIFS ABDOMINAIS/Prancha de frente para a prancha lateral.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491093/exercicios/gif/variacao-1580.gif,,2026-06-03T09:51:33
1581,Máquina De Torção Sentada,Outros,GIFS ABDOMINAIS/Máquina de Torção Sentada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491094/exercicios/gif/variacao-1581.gif,,2026-06-03T09:51:35
1582,Sit Up,Sit Up,GIFS ABDOMINAIS/Sit-up.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491095/exercicios/gif/variacao-1582.gif,,2026-06-03T09:51:36
1583,Prancha Com Abertura De Pernas Perna Estendida,Prancha,GIFS ABDOMINAIS/Prancha com Abertura de Pernas - Perna Estendida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491096/exercicios/gif/variacao-1583.gif,,2026-06-03T09:51:37
1584,Toque Nos Dedos Dos Pés Com Giro De Caranguejo,Outros,GIFS ABDOMINAIS/Toque nos Dedos dos Pés com Giro de Caranguejo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491097/exercicios/gif/variacao-1584.gif,,2026-06-03T09:51:38
1585,Meio Abdominal,Abdominal,GIFS ABDOMINAIS/Meio Abdominal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491098/exercicios/gif/variacao-1585.gif,,2026-06-03T09:51:39
1586,Prancha Lateral Com Flexão Do Quadril,Prancha,GIFS ABDOMINAIS/Prancha lateral com flexão do quadril.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491100/exercicios/gif/variacao-1586.gif,,2026-06-03T09:51:41
1587,Prancha Lateral,Prancha,GIFS ABDOMINAIS/Prancha Lateral.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491101/exercicios/gif/variacao-1587.gif,,2026-06-03T09:51:42
1588,L Sit,L Sit,GIFS ABDOMINAIS/L-Sit.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491102/exercicios/gif/variacao-1588.gif,,2026-06-03T09:51:43
1589,Extensão Com Roda Abdominal,Abdominal,GIFS ABDOMINAIS/Extensão com Roda Abdominal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491103/exercicios/gif/variacao-1589.gif,,2026-06-03T09:51:44
1590,Levantamento De Quadril Com Pernas Elevadas Em Banco Inclinado,Outros,GIFS ABDOMINAIS/Levantamento de quadril com pernas elevadas em banco inclinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491104/exercicios/gif/variacao-1590.gif,,2026-06-03T09:51:45
1591,Posição De Canoinha,Outros,GIFS ABDOMINAIS/Posição de Canoinha.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491105/exercicios/gif/variacao-1591.gif,,2026-06-03T09:51:46
1592,Máquina De Abdominal Completo,Abdominal,GIFS ABDOMINAIS/Máquina de abdominal completo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491107/exercicios/gif/variacao-1592.gif,,2026-06-03T09:51:47
1593,Máquina De Abdominais Sentado,Outros,GIFS ABDOMINAIS/Máquina de Abdominais Sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491108/exercicios/gif/variacao-1593.gif,,2026-06-03T09:51:49
1594,Máquina Abdominal Coaster,Abdominal,GIFS ABDOMINAIS/Máquina Abdominal Coaster.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491109/exercicios/gif/variacao-1594.gif,,2026-06-03T09:51:50
1595,Elevação De Joelhos Na Barra Fixa,Barra Fixa,GIFS ABDOMINAIS/Elevação de Joelhos na Barra Fixa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491110/exercicios/gif/variacao-1595.gif,,2026-06-03T09:51:51
1596,Inclinação Lateral Em Pé Com Gymstick,Outros,GIFS ABDOMINAIS/Inclinação Lateral em Pé com Gymstick.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491111/exercicios/gif/variacao-1596.gif,,2026-06-03T09:51:52
1597,Inclinação Lateral Com Peso Em Bola De Estabilidade,Outros,GIFS ABDOMINAIS/Inclinação Lateral com Peso em Bola de Estabilidade.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491112/exercicios/gif/variacao-1597.gif,,2026-06-03T09:51:53
1598,Exercício De Vácuo Abdominal Em Quatro Apoios,Abdominal,GIFS ABDOMINAIS/Exercício de vácuo abdominal em quatro apoios.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491113/exercicios/gif/variacao-1598.gif,,2026-06-03T09:51:54
1599,Máquina De Abdominal Sentado,Abdominal,GIFS ABDOMINAIS/Máquina de Abdominal Sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491114/exercicios/gif/variacao-1599.gif,,2026-06-03T09:51:55
1600,Abdominal Infra No Solo Com Flexão De Joelho,Abdominal,GIFS ABDOMINAIS/Abdominal infra no solo com flexão de joelho.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491115/exercicios/gif/variacao-1600.gif,,2026-06-03T09:51:56
1601,Inclinação Lateral Com Halteres,Outros,GIFS ABDOMINAIS/Inclinação Lateral com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491116/exercicios/gif/variacao-1601.gif,,2026-06-03T09:51:57
1602,Encolhimento Reverso,Outros,GIFS ABDOMINAIS/Encolhimento Reverso.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491118/exercicios/gif/variacao-1602.gif,,2026-06-03T09:51:59
1603,Flexão De Joelho Com Bola De Estabilidade,Outros,GIFS ABDOMINAIS/Flexão de Joelho com Bola de Estabilidade.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491119/exercicios/gif/variacao-1603.gif,,2026-06-03T09:52:00
1604,Elevação De Joelhos Com Puxada De Pernas,Puxada,GIFS ABDOMINAIS/Elevação de Joelhos com Puxada de Pernas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491120/exercicios/gif/variacao-1604.gif,,2026-06-03T09:52:01
1605,Limpador De Para Brisa Na Barra Fixa,Barra Fixa,GIFS ABDOMINAIS/Limpador de Para-Brisa na Barra Fixa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491122/exercicios/gif/variacao-1605.gif,,2026-06-03T09:52:02
1606,Dragon Flag,Dragon Flag,GIFS ABDOMINAIS/Dragon Flag.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491123/exercicios/gif/variacao-1606.gif,,2026-06-03T09:52:04
1607,Abdominal Declinado,Abdominal,GIFS ABDOMINAIS/Abdominal Declinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491125/exercicios/gif/variacao-1607.gif,,2026-06-03T09:52:06
1608,Alpinista,Outros,GIFS ABDOMINAIS/Alpinista.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491127/exercicios/gif/variacao-1608.gif,,2026-06-03T09:52:08
1609,Elevação Em V Com Halteres,Outros,GIFS ABDOMINAIS/Elevação em V com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491128/exercicios/gif/variacao-1609.gif,,2026-06-03T09:52:09
1610,Giro Com Barra Na Máquina Landmine,Outros,GIFS ABDOMINAIS/Giro com Barra na Máquina Landmine.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491129/exercicios/gif/variacao-1610.gif,,2026-06-03T09:52:10
1611,Escalador Cruzado De Montanha,Outros,GIFS ABDOMINAIS/Escalador Cruzado de Montanha.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491131/exercicios/gif/variacao-1611.gif,,2026-06-03T09:52:12
1612,Elevação De Perna Na Prancha Lateral,Prancha,GIFS ABDOMINAIS/Elevação de Perna na Prancha Lateral.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491132/exercicios/gif/variacao-1612.gif,,2026-06-03T09:52:15
1613,Arremesso Com Torção Russa Da Bola Com Parceiro,Outros,GIFS ABDOMINAIS/Arremesso com Torção Russa da Bola com Parceiro.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491136/exercicios/gif/variacao-1613.gif,,2026-06-03T09:52:17
1614,Abdominal Na Alavanca,Abdominal,GIFS ABDOMINAIS/Abdominal na Alavanca.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491138/exercicios/gif/variacao-1614.gif,,2026-06-03T09:52:18
1615,Exercício Teaser,Outros,GIFS ABDOMINAIS/Exercício Teaser.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491139/exercicios/gif/variacao-1615.gif,,2026-06-03T09:52:20
1616,Abdominal Lateral No Banco Inclinado,Abdominal,GIFS ABDOMINAIS/Abdominal lateral no banco inclinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491140/exercicios/gif/variacao-1616.gif,,2026-06-03T09:52:21
1617,Elevação De Pernas,Outros,GIFS ABDOMINAIS/Elevação de Pernas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491141/exercicios/gif/variacao-1617.gif,,2026-06-03T09:52:22
1618,Chutes No Prancha Invertida,Prancha,GIFS ABDOMINAIS/Chutes no Prancha Invertida.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491142/exercicios/gif/variacao-1618.gif,,2026-06-03T09:52:23
1619,Elevação Alternada De Pernas,Outros,GIFS ABDOMINAIS/Elevação Alternada de Pernas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491143/exercicios/gif/variacao-1619.gif,,2026-06-03T09:52:24
1620,Chutes Alternados Sentados,Outros,GIFS ABDOMINAIS/Chutes Alternados Sentados.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491145/exercicios/gif/variacao-1620.gif,,2026-06-03T09:52:26
1621,Abdominal Com Rolo Abdominal,Abdominal,GIFS ABDOMINAIS/Abdominal com Rolo Abdominal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491146/exercicios/gif/variacao-1621.gif,,2026-06-03T09:52:27
1622,Abdução De Quadril No Apoio Lateral,Outros,GIFS ABDOMINAIS/Abdução de quadril no apoio lateral.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491147/exercicios/gif/variacao-1622.gif,,2026-06-03T09:52:28
1623,Abdominal Com Giro De Bicicleta,Abdominal,GIFS ABDOMINAIS/Abdominal com Giro de Bicicleta.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491148/exercicios/gif/variacao-1623.gif,,2026-06-03T09:52:29
1624,Abdominal Com Sobrecarga,Abdominal,GIFS ABDOMINAIS/Abdominal com sobrecarga.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491149/exercicios/gif/variacao-1624.gif,,2026-06-03T09:52:30
1625,Abdominal Nadador,Abdominal,GIFS ABDOMINAIS/Abdominal Nadador.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491150/exercicios/gif/variacao-1625.gif,,2026-06-03T09:52:31
1626,Abdominal Bicicleta Com Gymstick,Abdominal,GIFS ABDOMINAIS/Abdominal Bicicleta com Gymstick.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491151/exercicios/gif/variacao-1626.gif,,2026-06-03T09:52:32
1627,Abdominal Com Elevação De Pernas,Abdominal,GIFS ABDOMINAIS/Abdominal com Elevação de Pernas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491152/exercicios/gif/variacao-1627.gif,,2026-06-03T09:52:33
1628,Abdominal Cruzado,Abdominal,GIFS ABDOMINAIS/Abdominal Cruzado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491154/exercicios/gif/variacao-1628.gif,,2026-06-03T09:52:35
1629,Abdominal Com Joelhos Dobrados,Abdominal,GIFS ABDOMINAIS/Abdominal com joelhos dobrados.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491155/exercicios/gif/variacao-1629.gif,,2026-06-03T09:52:36
1630,Abdominal Com Bola Medicinal,Abdominal,GIFS ABDOMINAIS/Abdominal com Bola Medicinal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491156/exercicios/gif/variacao-1630.gif,,2026-06-03T09:52:37
1631,Abdominal Com Braços Estendidos,Abdominal,GIFS ABDOMINAIS/Abdominal com Braços Estendidos.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491158/exercicios/gif/variacao-1631.gif,,2026-06-03T09:52:39
1632,Abdominais,Outros,GIFS ABDOMINAIS/Abdominais.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491159/exercicios/gif/variacao-1632.gif,,2026-06-03T09:52:40
1633,Levantamento De Braço Apoiado Na Parede,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Levantamento de braço apoiado na parede.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491160/exercicios/gif/variacao-1633.gif,,2026-06-03T09:52:41
1634,Postura Da Virilha Sentada,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Postura da Virilha Sentada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491162/exercicios/gif/variacao-1634.gif,,2026-06-03T09:52:43
1636,Postura Da Cobra Alongamento Abdominal,Abdominal,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Postura da Cobra - Alongamento Abdominal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491163/exercicios/gif/variacao-1636.gif,,2026-06-03T09:52:44
1637,Exercício De Bailarina Sentada,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Exercício de bailarina sentada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491165/exercicios/gif/variacao-1637.gif,,2026-06-03T09:52:45
1638,Torção Oblíqua Sentada,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Torção Oblíqua Sentada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491166/exercicios/gif/variacao-1638.gif,,2026-06-03T09:52:47
1639,Rotação Espinhal Deitado,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rotação espinhal deitado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491167/exercicios/gif/variacao-1639.gif,,2026-06-03T09:52:48
1640,Alongamento Do Peito E Parte Frontal Dos Ombros,Outros,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do Peito e Parte Frontal dos Ombros.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491168/exercicios/gif/variacao-1640.gif,,2026-06-03T09:52:49
